Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Antonio,tvui,browseTitles,,,2020-09-19 13:02:15
Antonio,tvui,profilesGate,,,2020-09-19 13:02:10
Antonio,tvui,movieDetails,,,2020-09-18 13:02:22
Antonio,tvui,profilesGate,,,2020-09-18 13:02:22
Antonio,tvui,playback,,,2020-09-18 12:32:20
Antonio,tvui,movieDetails,,,2020-09-18 12:32:20
Antonio,tvui,postPlay,,,2020-09-18 12:29:48
Antonio,tvui,playback,,,2020-09-18 12:29:48
Antonio,tvui,playback,,,2020-09-18 12:29:42
Antonio,tvui,postPlay,,,2020-09-18 12:29:42
Antonio,tvui,movieDetails,,,2020-09-18 12:10:31
Antonio,tvui,playback,,,2020-09-18 12:10:31
Antonio,tvui,playback,,,2020-09-18 12:10:31
Antonio,tvui,playback,,,2020-09-18 12:10:31
Antonio,tvui,browseTitles,,,2020-09-18 12:10:13
Antonio,tvui,movieDetails,,,2020-09-18 12:10:13
Antonio,tvui,profilesGate,,,2020-09-18 12:10:08
Antonio,tvui,browseTitles,,,2020-09-18 12:10:08
Antonio,tvui,profilesGate,,,2020-09-18 12:10:03
Antonio,tvui,postPlay,,,2020-09-18 10:48:06
Antonio,tvui,playback,,,2020-09-18 10:48:06
Antonio,tvui,playback,,,2020-09-18 10:48:00
Antonio,tvui,postPlay,,,2020-09-18 10:48:00
Antonio,tvui,movieDetails,,,2020-09-18 10:01:19
Antonio,tvui,playback,,,2020-09-18 10:01:19
Antonio,tvui,browseTitles,,,2020-09-18 10:01:17
Antonio,tvui,movieDetails,,,2020-09-18 10:01:17
Antonio,tvui,errorDialog,,,2020-09-18 10:00:59
Antonio,tvui,browseTitles,,,2020-09-18 10:00:59
Antonio,tvui,movieDetails,,,2020-09-18 10:00:43
Antonio,tvui,errorDialog,,,2020-09-18 10:00:43
Antonio,tvui,playback,,,2020-09-18 10:00:42
Antonio,tvui,movieDetails,,,2020-09-18 10:00:42
Antonio,tvui,postPlay,,,2020-09-17 20:49:03
Antonio,tvui,playback,,,2020-09-17 20:49:03
Antonio,tvui,playback,,,2020-09-17 20:48:57
Antonio,tvui,postPlay,,,2020-09-17 20:48:57
Antonio,tvui,postPlay,,,2020-09-17 20:28:01
Antonio,tvui,playback,,,2020-09-17 20:28:01
Antonio,tvui,playback,,,2020-09-17 20:27:55
Antonio,tvui,postPlay,,,2020-09-17 20:27:55
Antonio,tvui,postPlay,,,2020-09-17 20:08:45
Antonio,tvui,playback,,,2020-09-17 20:08:45
Antonio,tvui,playback,,,2020-09-17 20:08:39
Antonio,tvui,postPlay,,,2020-09-17 20:08:39
Antonio,tvui,postPlay,,,2020-09-17 19:47:51
Antonio,tvui,playback,,,2020-09-17 19:47:51
Antonio,tvui,playback,,,2020-09-17 19:47:45
Antonio,tvui,postPlay,,,2020-09-17 19:47:45
Antonio,tvui,postPlay,,,2020-09-17 19:29:18
Antonio,tvui,playback,,,2020-09-17 19:29:18
Antonio,tvui,playback,,,2020-09-17 19:29:12
Antonio,tvui,postPlay,,,2020-09-17 19:29:12
Antonio,tvui,movieDetails,,,2020-09-17 19:10:53
Antonio,tvui,playback,,,2020-09-17 19:10:53
Antonio,tvui,browseTitles,,,2020-09-17 19:10:49
Antonio,tvui,movieDetails,,,2020-09-17 19:10:49
Antonio,tvui,profilesGate,,,2020-09-17 19:10:26
Antonio,tvui,browseTitles,,,2020-09-17 19:10:26
Antonio,tvui,playback,,,2020-09-16 19:38:11
Antonio,tvui,postPlay,,,2020-09-16 19:38:11
Antonio,tvui,movieDetails,,,2020-09-16 19:02:54
Antonio,tvui,playback,,,2020-09-16 19:02:54
Antonio,tvui,browseTitles,,,2020-09-16 19:02:52
Antonio,tvui,movieDetails,,,2020-09-16 19:02:52
Antonio,tvui,browseTitles,,,2020-09-16 19:02:46
Antonio,tvui,profilesGate,,,2020-09-16 19:02:02
Antonio,tvui,browseTitles,,,2020-09-16 16:24:49
Antonio,tvui,profilesGate,,,2020-09-16 16:24:49
Antonio,tvui,postPlay,,,2020-09-16 02:30:12
Antonio,tvui,browseTitles,,,2020-09-16 02:30:12
Antonio,tvui,playback,,,2020-09-16 02:30:02
Antonio,tvui,postPlay,,,2020-09-16 02:30:02
Antonio,tvui,browseTitles,,,2020-09-15 19:39:27
Antonio,tvui,playback,,,2020-09-15 19:39:27
Antonio,tvui,profilesGate,,,2020-09-15 19:39:08
Antonio,tvui,browseTitles,,,2020-09-15 19:39:08
Antonio,tvui,browseTitles,,,2020-09-15 15:47:12
Antonio,tvui,profilesGate,,,2020-09-15 15:47:12
Antonio,tvui,movieDetails,,,2020-09-15 15:17:11
Antonio,tvui,browseTitles,,,2020-09-15 15:17:11
Antonio,tvui,playback,,,2020-09-15 15:17:07
Antonio,tvui,movieDetails,,,2020-09-15 15:17:07
Antonio,tvui,postPlay,,,2020-09-15 15:05:28
Antonio,tvui,playback,,,2020-09-15 15:05:28
Antonio,tvui,playback,,,2020-09-15 15:05:22
Antonio,tvui,postPlay,,,2020-09-15 15:05:22
Antonio,tvui,movieDetails,,,2020-09-15 14:32:12
Antonio,tvui,playback,,,2020-09-15 14:32:12
Antonio,tvui,browseTitles,,,2020-09-15 14:32:09
Antonio,tvui,movieDetails,,,2020-09-15 14:32:09
Antonio,tvui,browseTitles,,,2020-09-15 14:31:59
Antonio,tvui,movieDetails,,,2020-09-15 14:31:58
Antonio,tvui,playback,,,2020-09-15 14:30:39
Antonio,tvui,movieDetails,,,2020-09-15 14:30:39
Antonio,tvui,exitDialog,,,2020-09-14 20:32:40
Antonio,tvui,playback,,,2020-09-14 20:32:40
Antonio,tvui,playback,,,2020-09-14 20:32:38
Antonio,tvui,exitDialog,,,2020-09-14 20:32:38
Antonio,tvui,postPlay,,,2020-09-14 20:30:30
Antonio,tvui,playback,,,2020-09-14 20:30:30
Antonio,tvui,playback,,,2020-09-14 20:30:24
Antonio,tvui,postPlay,,,2020-09-14 20:30:24
Antonio,tvui,postPlay,,,2020-09-14 20:11:30
Antonio,tvui,playback,,,2020-09-14 20:11:30
Antonio,tvui,playback,,,2020-09-14 20:11:27
Antonio,tvui,postPlay,,,2020-09-14 20:11:27
Antonio,tvui,postPlay,,,2020-09-14 19:51:26
Antonio,tvui,playback,,,2020-09-14 19:51:26
Antonio,tvui,playback,,,2020-09-14 19:51:25
Antonio,tvui,postPlay,,,2020-09-14 19:51:25
Antonio,tvui,postPlay,,,2020-09-14 19:32:33
Antonio,tvui,playback,,,2020-09-14 19:32:33
Antonio,tvui,playback,,,2020-09-14 19:32:27
Antonio,tvui,postPlay,,,2020-09-14 19:32:27
Antonio,tvui,movieDetails,,,2020-09-14 19:13:17
Antonio,tvui,playback,,,2020-09-14 19:13:17
Antonio,tvui,browseTitles,,,2020-09-14 19:13:10
Antonio,tvui,movieDetails,,,2020-09-14 19:13:10
Antonio,tvui,profilesGate,,,2020-09-14 19:13:04
Antonio,tvui,browseTitles,,,2020-09-14 19:13:04
Antonio,tvui,profilesGate,,,2020-09-14 19:13:01
Antonio,tvui,movieDetails,,,2020-09-14 16:21:06
Antonio,tvui,profilesGate,,,2020-09-14 16:21:06
Antonio,tvui,playback,,,2020-09-14 15:51:05
Antonio,tvui,movieDetails,,,2020-09-14 15:51:05
Antonio,tvui,movieDetails,,,2020-09-14 15:38:11
Antonio,tvui,playback,,,2020-09-14 15:38:11
Antonio,tvui,playback,,,2020-09-14 15:38:11
Antonio,tvui,playback,,,2020-09-14 15:38:11
Antonio,tvui,browseTitles,,,2020-09-14 15:37:57
Antonio,tvui,movieDetails,,,2020-09-14 15:37:57
Antonio,tvui,movieDetails,,,2020-09-14 15:37:51
Antonio,tvui,browseTitles,,,2020-09-14 15:37:51
Antonio,tvui,playback,,,2020-09-14 15:37:47
Antonio,tvui,movieDetails,,,2020-09-14 15:37:47
Antonio,tvui,movieDetails,,,2020-09-14 15:33:24
Antonio,tvui,playback,,,2020-09-14 15:33:24
Antonio,tvui,playback,,,2020-09-14 15:33:24
Antonio,tvui,playback,,,2020-09-14 15:33:24
Antonio,tvui,browseTitles,,,2020-09-14 15:33:06
Antonio,tvui,movieDetails,,,2020-09-14 15:33:06
Antonio,tvui,profilesGate,,,2020-09-14 15:31:19
Antonio,tvui,browseTitles,,,2020-09-14 15:31:19
Antonio,tvui,movieDetails,,,2020-09-14 15:31:12
Antonio,tvui,profilesGate,,,2020-09-14 15:31:12
Antonio,tvui,playback,,,2020-09-14 15:31:12
Antonio,tvui,movieDetails,,,2020-09-14 15:31:12
Antonio,tvui,movieDetails,,,2020-09-14 09:28:08
Antonio,tvui,playback,,,2020-09-14 09:28:08
Antonio,tvui,playback,,,2020-09-14 09:28:05
Antonio,tvui,movieDetails,,,2020-09-14 09:28:05
Antonio,tvui,postPlay,,,2020-09-14 09:23:09
Antonio,tvui,playback,,,2020-09-14 09:23:09
Antonio,tvui,playback,,,2020-09-14 09:23:03
Antonio,tvui,postPlay,,,2020-09-14 09:23:03
Antonio,tvui,postPlay,,,2020-09-14 08:58:12
Antonio,tvui,playback,,,2020-09-14 08:58:12
Antonio,tvui,playback,,,2020-09-14 08:58:06
Antonio,tvui,postPlay,,,2020-09-14 08:58:06
Antonio,tvui,movieDetails,,,2020-09-14 08:33:32
Antonio,tvui,playback,,,2020-09-14 08:33:32
Antonio,tvui,browseTitles,,,2020-09-14 08:33:27
Antonio,tvui,movieDetails,,,2020-09-14 08:33:27
Antonio,tvui,profilesGate,,,2020-09-14 08:33:08
Antonio,tvui,browseTitles,,,2020-09-14 08:33:08
Antonio,tvui,postPlay,,,2020-09-14 06:48:44
Antonio,tvui,playback,,,2020-09-14 06:48:44
Antonio,tvui,playback,,,2020-09-14 06:48:38
Antonio,tvui,postPlay,,,2020-09-14 06:48:38
Antonio,tvui,postPlay,,,2020-09-14 06:28:19
Antonio,tvui,playback,,,2020-09-14 06:28:19
Antonio,tvui,playback,,,2020-09-14 06:28:13
Antonio,tvui,postPlay,,,2020-09-14 06:28:13
Antonio,tvui,postPlay,,,2020-09-14 06:08:25
Antonio,tvui,playback,,,2020-09-14 06:08:25
Antonio,tvui,playback,,,2020-09-14 06:08:20
Antonio,tvui,postPlay,,,2020-09-14 06:08:20
Antonio,tvui,postPlay,,,2020-09-14 05:47:30
Antonio,tvui,playback,,,2020-09-14 05:47:30
Antonio,tvui,playback,,,2020-09-14 05:47:24
Antonio,tvui,postPlay,,,2020-09-14 05:47:24
Antonio,tvui,movieDetails,,,2020-09-14 05:38:03
Antonio,tvui,playback,,,2020-09-14 05:38:03
Antonio,tvui,browseTitles,,,2020-09-14 05:38:01
Antonio,tvui,movieDetails,,,2020-09-14 05:38:01
Antonio,tvui,browseTitles,,,2020-09-14 05:37:39
Antonio,tvui,browseTitles,,,2020-09-14 05:37:17
Antonio,tvui,profilesGate,,,2020-09-14 05:37:17
Antonio,tvui,playback,,,2020-09-14 02:30:17
Antonio,tvui,browseTitles,,,2020-09-14 02:30:17
Antonio,tvui,browseTitles,,,2020-09-13 17:22:54
Antonio,tvui,playback,,,2020-09-13 17:22:54
Antonio,tvui,profilesGate,,,2020-09-13 17:22:43
Antonio,tvui,browseTitles,,,2020-09-13 17:22:43
Antonio,tvui,exitDialog,,,2020-09-12 21:28:36
Antonio,tvui,playback,,,2020-09-12 21:28:36
Antonio,tvui,playback,,,2020-09-12 21:28:32
Antonio,tvui,exitDialog,,,2020-09-12 21:28:32
Antonio,tvui,postPlay,,,2020-09-12 21:18:33
Antonio,tvui,playback,,,2020-09-12 21:18:33
Antonio,tvui,playback,,,2020-09-12 21:18:27
Antonio,tvui,postPlay,,,2020-09-12 21:18:27
Antonio,tvui,postPlay,,,2020-09-12 21:14:54
Antonio,tvui,playback,,,2020-09-12 21:14:54
Antonio,tvui,playback,,,2020-09-12 21:14:48
Antonio,tvui,postPlay,,,2020-09-12 21:14:48
Antonio,tvui,postPlay,,,2020-09-12 20:54:14
Antonio,tvui,playback,,,2020-09-12 20:54:14
Antonio,tvui,playback,,,2020-09-12 20:54:08
Antonio,tvui,postPlay,,,2020-09-12 20:54:08
Antonio,tvui,postPlay,,,2020-09-12 20:26:10
Antonio,tvui,playback,,,2020-09-12 20:26:10
Antonio,tvui,playback,,,2020-09-12 20:26:04
Antonio,tvui,postPlay,,,2020-09-12 20:26:04
Antonio,tvui,movieDetails,,,2020-09-12 19:59:36
Antonio,tvui,playback,,,2020-09-12 19:59:36
Antonio,tvui,playback,,,2020-09-12 19:59:36
Antonio,tvui,playback,,,2020-09-12 19:59:36
Antonio,tvui,browseTitles,,,2020-09-12 19:59:17
Antonio,tvui,movieDetails,,,2020-09-12 19:59:17
Antonio,tvui,profilesGate,,,2020-09-12 19:58:09
Antonio,tvui,movieDetails,,,2020-09-12 19:36:53
Antonio,tvui,profilesGate,,,2020-09-12 19:36:53
Antonio,tvui,playback,,,2020-09-12 19:06:53
Antonio,tvui,movieDetails,,,2020-09-12 19:06:53
Antonio,tvui,postPlay,,,2020-09-12 19:06:51
Antonio,tvui,playback,,,2020-09-12 19:06:51
Antonio,tvui,playback,,,2020-09-12 19:06:45
Antonio,tvui,postPlay,,,2020-09-12 19:06:45
Antonio,tvui,postPlay,,,2020-09-12 18:26:36
Antonio,tvui,playback,,,2020-09-12 18:26:36
Antonio,tvui,playback,,,2020-09-12 18:26:31
Antonio,tvui,postPlay,,,2020-09-12 18:26:31
Antonio,tvui,postPlay,,,2020-09-12 17:46:05
Antonio,tvui,playback,,,2020-09-12 17:46:05
Antonio,tvui,playback,,,2020-09-12 17:46:00
Antonio,tvui,postPlay,,,2020-09-12 17:46:00
Antonio,tvui,postPlay,,,2020-09-12 17:05:32
Antonio,tvui,playback,,,2020-09-12 17:05:32
Antonio,tvui,playback,,,2020-09-12 17:05:26
Antonio,tvui,postPlay,,,2020-09-12 17:05:26
Antonio,tvui,postPlay,,,2020-09-12 16:12:14
Antonio,tvui,playback,,,2020-09-12 16:12:14
Antonio,tvui,playback,,,2020-09-12 16:12:09
Antonio,tvui,postPlay,,,2020-09-12 16:12:09
Antonio,tvui,postPlay,,,2020-09-12 15:19:11
Antonio,tvui,playback,,,2020-09-12 15:19:11
Antonio,tvui,playback,,,2020-09-12 15:19:06
Antonio,tvui,postPlay,,,2020-09-12 15:19:06
Antonio,tvui,postPlay,,,2020-09-12 14:38:31
Antonio,tvui,playback,,,2020-09-12 14:38:31
Antonio,tvui,playback,,,2020-09-12 14:38:26
Antonio,tvui,postPlay,,,2020-09-12 14:38:26
Antonio,tvui,movieDetails,,,2020-09-12 13:59:30
Antonio,tvui,playback,,,2020-09-12 13:59:30
Antonio,tvui,browseTitles,,,2020-09-12 13:59:25
Antonio,tvui,movieDetails,,,2020-09-12 13:59:25
Antonio,tvui,profilesGate,,,2020-09-12 13:59:16
Antonio,tvui,profilesGate,,,2020-09-12 13:59:16
Antonio,tvui,browseTitles,,,2020-09-12 13:59:16
Antonio,tvui,movieDetails,,,2020-09-12 12:18:01
Antonio,tvui,profilesGate,,,2020-09-12 12:18:01
Antonio,tvui,playback,,,2020-09-12 11:48:01
Antonio,tvui,movieDetails,,,2020-09-12 11:48:01
Antonio,tvui,movieDetails,,,2020-09-12 10:46:52
Antonio,tvui,playback,,,2020-09-12 10:46:52
Antonio,tvui,audioSubtitlesSelector,,,2020-09-12 10:46:43
Antonio,tvui,movieDetails,,,2020-09-12 10:46:43
Antonio,tvui,movieDetails,,,2020-09-12 10:46:32
Antonio,tvui,audioSubtitlesSelector,,,2020-09-12 10:46:32
Antonio,tvui,playback,,,2020-09-12 10:46:26
Antonio,tvui,movieDetails,,,2020-09-12 10:46:26
Antonio,tvui,movieDetails,,,2020-09-12 10:38:44
Antonio,tvui,playback,,,2020-09-12 10:38:44
Antonio,tvui,browseTitles,,,2020-09-12 10:38:40
Antonio,tvui,movieDetails,,,2020-09-12 10:38:40
Antonio,tvui,profilesGate,,,2020-09-12 10:38:32
Antonio,tvui,browseTitles,,,2020-09-12 10:38:32
Antonio,tvui,profilesGate,,,2020-09-12 10:38:24
Antonio,tvui,browseTitles,,,2020-09-11 16:43:14
Antonio,tvui,profilesGate,,,2020-09-11 16:43:14
Antonio,tvui,exitDialog,,,2020-09-11 16:13:15
Antonio,tvui,browseTitles,,,2020-09-11 16:13:15
Antonio,tvui,browseTitles,,,2020-09-11 16:13:11
Antonio,tvui,exitDialog,,,2020-09-11 16:13:11
Antonio,tvui,playback,,,2020-09-11 16:03:33
Antonio,tvui,movieDetails,,,2020-09-11 16:03:33
Antonio,tvui,postPlay,,,2020-09-11 16:03:27
Antonio,tvui,playback,,,2020-09-11 16:03:27
Antonio,tvui,playback,,,2020-09-11 16:03:21
Antonio,tvui,postPlay,,,2020-09-11 16:03:21
Antonio,tvui,profilesGate,,,2020-09-11 16:02:56
Antonio,tvui,browseTitles,,,2020-09-11 16:02:56
Antonio,tvui,movieDetails,,,2020-09-11 16:02:42
Antonio,tvui,profilesGate,,,2020-09-11 16:02:42
Antonio,tvui,movieDetails,,,2020-09-11 14:04:25
Antonio,tvui,playback,,,2020-09-11 14:04:25
Antonio,tvui,browseTitles,,,2020-09-11 14:04:22
Antonio,tvui,movieDetails,,,2020-09-11 14:04:22
Antonio,tvui,profilesGate,,,2020-09-11 14:04:05
Antonio,tvui,browseTitles,,,2020-09-11 14:04:05
Antonio,tvui,profilesGate,,,2020-09-11 14:04:01
Antonio,tvui,exitDialog,,,2020-09-10 20:03:26
Antonio,tvui,playback,,,2020-09-10 20:03:26
Antonio,tvui,playback,,,2020-09-10 20:03:24
Antonio,tvui,exitDialog,,,2020-09-10 20:03:24
Antonio,tvui,postPlay,,,2020-09-10 19:51:42
Antonio,tvui,playback,,,2020-09-10 19:51:42
Antonio,tvui,playback,,,2020-09-10 19:51:36
Antonio,tvui,postPlay,,,2020-09-10 19:51:36
Antonio,tvui,movieDetails,,,2020-09-10 19:40:08
Antonio,tvui,playback,,,2020-09-10 19:40:08
Antonio,tvui,browseTitles,,,2020-09-10 19:39:59
Antonio,tvui,movieDetails,,,2020-09-10 19:39:59
Antonio,tvui,profilesGate,,,2020-09-10 19:39:53
Antonio,tvui,browseTitles,,,2020-09-10 19:39:53
Antonio,tvui,movieDetails,,,2020-09-10 16:28:52
Antonio,tvui,profilesGate,,,2020-09-10 16:28:52
Antonio,tvui,playback,,,2020-09-10 15:58:51
Antonio,tvui,movieDetails,,,2020-09-10 15:58:51
Antonio,tvui,movieDetails,,,2020-09-10 15:35:49
Antonio,tvui,playback,,,2020-09-10 15:35:49
Antonio,tvui,browseTitles,,,2020-09-10 15:35:47
Antonio,tvui,movieDetails,,,2020-09-10 15:35:47
Antonio,tvui,errorDialog,,,2020-09-10 15:35:41
Antonio,tvui,browseTitles,,,2020-09-10 15:35:41
Antonio,tvui,browseTitles,,,2020-09-10 15:35:36
Antonio,tvui,errorDialog,,,2020-09-10 15:35:36
Antonio,tvui,profilesGate,,,2020-09-10 15:35:34
Antonio,tvui,browseTitles,,,2020-09-10 15:35:34
Antonio,tvui,profilesGate,,,2020-09-10 15:35:26
Antonio,tvui,movieDetails,,,2020-09-09 16:30:33
Antonio,tvui,profilesGate,,,2020-09-09 16:30:33
Antonio,tvui,playback,,,2020-09-09 16:00:33
Antonio,tvui,movieDetails,,,2020-09-09 16:00:33
Antonio,tvui,movieDetails,,,2020-09-09 15:37:03
Antonio,tvui,playback,,,2020-09-09 15:37:03
Antonio,tvui,browseTitles,,,2020-09-09 15:36:59
Antonio,tvui,movieDetails,,,2020-09-09 15:36:59
Antonio,tvui,profilesGate,,,2020-09-09 15:36:48
Antonio,tvui,browseTitles,,,2020-09-09 15:36:48
Antonio,tvui,postPlay,,,2020-09-09 07:20:50
Antonio,tvui,playback,,,2020-09-09 07:20:50
Antonio,tvui,playback,,,2020-09-09 07:20:44
Antonio,tvui,postPlay,,,2020-09-09 07:20:44
Antonio,tvui,postPlay,,,2020-09-09 07:01:49
Antonio,tvui,playback,,,2020-09-09 07:01:49
Antonio,tvui,playback,,,2020-09-09 07:01:43
Antonio,tvui,postPlay,,,2020-09-09 07:01:43
Antonio,tvui,movieDetails,,,2020-09-09 06:45:10
Antonio,tvui,playback,,,2020-09-09 06:45:10
Antonio,tvui,browseTitles,,,2020-09-09 06:45:03
Antonio,tvui,movieDetails,,,2020-09-09 06:45:03
Antonio,tvui,browseTitles,,,2020-09-09 06:45:01
Antonio,tvui,movieDetails,,,2020-09-09 06:44:55
Antonio,tvui,profilesGate,,,2020-09-09 06:44:55
Antonio,tvui,playback,,,2020-09-09 02:30:21
Antonio,tvui,movieDetails,,,2020-09-09 02:30:21
Antonio,tvui,postPlay,,,2020-09-09 02:30:20
Antonio,tvui,playback,,,2020-09-09 02:30:20
Antonio,tvui,playback,,,2020-09-09 02:30:14
Antonio,tvui,postPlay,,,2020-09-09 02:30:14
Antonio,tvui,postPlay,,,2020-09-08 20:09:39
Antonio,tvui,playback,,,2020-09-08 20:09:39
Antonio,tvui,playback,,,2020-09-08 20:09:33
Antonio,tvui,postPlay,,,2020-09-08 20:09:33
Antonio,tvui,movieDetails,,,2020-09-08 19:33:33
Antonio,tvui,playback,,,2020-09-08 19:33:33
Antonio,tvui,browseTitles,,,2020-09-08 19:33:30
Antonio,tvui,movieDetails,,,2020-09-08 19:33:30
Antonio,tvui,profilesGate,,,2020-09-08 19:33:24
Antonio,tvui,browseTitles,,,2020-09-08 19:33:24
Antonio,tvui,profilesGate,,,2020-09-08 19:33:22
Antonio,tvui,movieDetails,,,2020-09-07 16:23:37
Antonio,tvui,profilesGate,,,2020-09-07 16:23:37
Antonio,tvui,playback,,,2020-09-07 15:53:37
Antonio,tvui,movieDetails,,,2020-09-07 15:53:37
Antonio,tvui,postPlay,,,2020-09-07 15:38:59
Antonio,tvui,playback,,,2020-09-07 15:38:59
Antonio,tvui,playback,,,2020-09-07 15:38:54
Antonio,tvui,postPlay,,,2020-09-07 15:38:54
Antonio,tvui,movieDetails,,,2020-09-07 14:58:03
Antonio,tvui,playback,,,2020-09-07 14:58:03
Antonio,tvui,browseTitles,,,2020-09-07 14:57:57
Antonio,tvui,movieDetails,,,2020-09-07 14:57:57
Antonio,tvui,browseTitles,,,2020-09-07 14:57:54
Antonio,tvui,movieDetails,,,2020-09-07 14:57:20
Antonio,tvui,profilesGate,,,2020-09-07 14:57:20
Antonio,tvui,playback,,,2020-09-07 02:30:33
Antonio,tvui,movieDetails,,,2020-09-07 02:30:33
Antonio,tvui,postPlay,,,2020-09-07 02:30:18
Antonio,tvui,playback,,,2020-09-07 02:30:18
Antonio,tvui,playback,,,2020-09-07 02:30:13
Antonio,tvui,postPlay,,,2020-09-07 02:30:13
Antonio,tvui,postPlay,,,2020-09-06 19:45:11
Antonio,tvui,playback,,,2020-09-06 19:45:11
Antonio,tvui,playback,,,2020-09-06 19:45:06
Antonio,tvui,postPlay,,,2020-09-06 19:45:06
Antonio,tvui,postPlay,,,2020-09-06 19:04:41
Antonio,tvui,playback,,,2020-09-06 19:04:41
Antonio,tvui,playback,,,2020-09-06 19:04:36
Antonio,tvui,postPlay,,,2020-09-06 19:04:36
Antonio,tvui,postPlay,,,2020-09-06 18:20:02
Antonio,tvui,playback,,,2020-09-06 18:20:02
Antonio,tvui,playback,,,2020-09-06 18:19:56
Antonio,tvui,postPlay,,,2020-09-06 18:19:56
Antonio,tvui,postPlay,,,2020-09-06 17:39:41
Antonio,tvui,playback,,,2020-09-06 17:39:41
Antonio,tvui,playback,,,2020-09-06 17:39:37
Antonio,tvui,postPlay,,,2020-09-06 17:39:37
Antonio,tvui,postPlay,,,2020-09-06 16:49:33
Antonio,tvui,playback,,,2020-09-06 16:49:33
Antonio,tvui,playback,,,2020-09-06 16:49:27
Antonio,tvui,postPlay,,,2020-09-06 16:49:27
Antonio,tvui,postPlay,,,2020-09-06 15:52:54
Antonio,tvui,playback,,,2020-09-06 15:52:54
Antonio,tvui,playback,,,2020-09-06 15:52:48
Antonio,tvui,postPlay,,,2020-09-06 15:52:48
Antonio,tvui,postPlay,,,2020-09-06 15:11:46
Antonio,tvui,playback,,,2020-09-06 15:11:46
Antonio,tvui,playback,,,2020-09-06 15:11:40
Antonio,tvui,postPlay,,,2020-09-06 15:11:40
Antonio,tvui,movieDetails,,,2020-09-06 14:35:29
Antonio,tvui,playback,,,2020-09-06 14:35:29
Antonio,tvui,playback,,,2020-09-06 14:12:17
Antonio,tvui,movieDetails,,,2020-09-06 14:12:17
Antonio,tvui,exitDialog,,,2020-09-06 14:12:17
Antonio,tvui,playback,,,2020-09-06 14:12:17
Antonio,tvui,playback,,,2020-09-06 14:12:12
Antonio,tvui,exitDialog,,,2020-09-06 14:12:12
Antonio,tvui,movieDetails,,,2020-09-06 13:27:17
Antonio,tvui,playback,,,2020-09-06 13:27:17
Antonio,tvui,playback,,,2020-09-06 13:27:10
Antonio,tvui,movieDetails,,,2020-09-06 13:27:10
Antonio,tvui,movieDetails,,,2020-09-06 13:23:40
Antonio,tvui,playback,,,2020-09-06 13:23:40
Antonio,tvui,playback,,,2020-09-06 13:23:40
Antonio,tvui,playback,,,2020-09-06 13:23:40
Antonio,tvui,browseTitles,,,2020-09-06 13:23:19
Antonio,tvui,movieDetails,,,2020-09-06 13:23:19
Antonio,tvui,browseTitles,,,2020-09-06 13:23:14
Antonio,tvui,profilesGate,,,2020-09-06 13:23:13
Antonio,tvui,profilesGate,,,2020-09-06 13:23:10
Antonio,tvui,playback,,,2020-09-06 11:47:24
Antonio,tvui,exitDialog,,,2020-09-06 11:47:24
Antonio,tvui,postPlay,,,2020-09-06 11:44:19
Antonio,tvui,playback,,,2020-09-06 11:44:19
Antonio,tvui,playback,,,2020-09-06 11:44:13
Antonio,tvui,postPlay,,,2020-09-06 11:44:13
Antonio,tvui,postPlay,,,2020-09-06 11:25:12
Antonio,tvui,playback,,,2020-09-06 11:25:12
Antonio,tvui,playback,,,2020-09-06 11:25:06
Antonio,tvui,postPlay,,,2020-09-06 11:25:06
Antonio,tvui,postPlay,,,2020-09-06 11:04:52
Antonio,tvui,playback,,,2020-09-06 11:04:52
Antonio,tvui,playback,,,2020-09-06 11:04:46
Antonio,tvui,postPlay,,,2020-09-06 11:04:46
Antonio,tvui,movieDetails,,,2020-09-06 10:56:10
Antonio,tvui,playback,,,2020-09-06 10:56:10
Antonio,tvui,browseTitles,,,2020-09-06 10:56:08
Antonio,tvui,movieDetails,,,2020-09-06 10:56:08
Antonio,tvui,movieDetails,,,2020-09-06 10:56:04
Antonio,tvui,browseTitles,,,2020-09-06 10:56:04
Antonio,tvui,errorDialog,,,2020-09-06 10:55:59
Antonio,tvui,movieDetails,,,2020-09-06 10:55:59
Antonio,tvui,playback,,,2020-09-06 02:30:33
Antonio,tvui,errorDialog,,,2020-09-06 02:30:33
Antonio,tvui,postPlay,,,2020-09-05 18:20:04
Antonio,tvui,playback,,,2020-09-05 18:20:04
Antonio,tvui,playback,,,2020-09-05 18:19:58
Antonio,tvui,postPlay,,,2020-09-05 18:19:58
Antonio,tvui,movieDetails,,,2020-09-05 17:38:57
Antonio,tvui,playback,,,2020-09-05 17:38:57
Antonio,tvui,browseTitles,,,2020-09-05 17:38:54
Antonio,tvui,movieDetails,,,2020-09-05 17:38:54
Antonio,tvui,movieDetails,,,2020-09-05 17:38:33
Antonio,tvui,browseTitles,,,2020-09-05 17:38:33
Antonio,tvui,playback,,,2020-09-05 17:38:08
Antonio,tvui,movieDetails,,,2020-09-05 17:38:08
Antonio,tvui,postPlay,,,2020-09-05 17:37:25
Antonio,tvui,playback,,,2020-09-05 17:37:25
Antonio,tvui,playback,,,2020-09-05 17:37:19
Antonio,tvui,postPlay,,,2020-09-05 17:37:19
Antonio,tvui,postPlay,,,2020-09-05 17:10:16
